;date;hour;name;waiting_time;;gemiddelde wachttijd;standaardafwijking;gemiddelde/dag
1239;06/11/2016;13:25:00;Baron1898(Frontrow);0;;28,75;27,35;
1240;06/11/2016;13:30:00;Baron1898(Frontrow);0;;26,25;24,89;
1241;06/11/2016;13:35:00;Baron1898(Frontrow);0;;25,63;24,99;
1242;06/11/2016;13:40:00;Baron1898(Frontrow);0;;25,00;25,50;
1243;06/11/2016;13:45:00;Baron1898(Frontrow);0;;23,75;26,15;
1244;06/11/2016;13:50:00;Baron1898(Frontrow);0;;23,75;26,15;
1245;06/11/2016;13:55:00;Baron1898(Frontrow);0;;23,75;26,15;
1246;06/11/2016;14:00:00;Baron1898(Frontrow);0;;23,75;26,15;
1247;06/11/2016;14:05:00;Baron1898(Frontrow);0;;20,00;21,38;
1248;06/11/2016;14:10:00;Baron1898(Frontrow);0;;20,00;21,38;
1249;06/11/2016;14:15:00;Baron1898(Frontrow);0;;21,25;24,16;
1250;06/11/2016;14:20:00;Baron1898(Frontrow);0;;21,25;24,16;
1251;06/11/2016;14:25:00;Baron1898(Frontrow);0;;21,25;24,16;
1252;06/11/2016;14:30:00;Baron1898(Frontrow);0;;21,25;24,16;
1253;06/11/2016;14:35:00;Baron1898(Frontrow);0;;21,25;24,16;
1254;06/11/2016;14:40:00;Baron1898(Frontrow);0;;21,25;24,16;
1255;06/11/2016;14:45:00;Baron1898(Frontrow);0;;21,25;24,16;
1256;06/11/2016;14:50:00;Baron1898(Frontrow);0;;21,25;24,16;
1257;06/11/2016;14:55:00;Baron1898(Frontrow);0;;21,25;24,16;
1258;06/11/2016;15:00:00;Baron1898(Frontrow);0;;20,00;21,38;
1259;06/11/2016;15:05:00;Baron1898(Frontrow);0;;20,00;21,38;
1260;06/11/2016;15:10:00;Baron1898(Frontrow);0;;20,00;21,38;
1261;06/11/2016;15:15:00;Baron1898(Frontrow);0;;20,00;21,38;
1262;06/11/2016;15:20:00;Baron1898(Frontrow);0;;20,63;21,29;
1263;06/11/2016;15:25:00;Baron1898(Frontrow);0;;21,25;20,83;
1264;06/11/2016;15:30:00;Baron1898(Frontrow);0;;21,25;20,83;
1265;06/11/2016;15:35:00;Baron1898(Frontrow);0;;21,25;20,83;
1266;06/11/2016;15:40:00;Baron1898(Frontrow);0;;21,25;20,83;
1267;06/11/2016;15:45:00;Baron1898(Frontrow);0;;21,25;20,83;
1268;06/11/2016;15:50:00;Baron1898(Frontrow);0;;20,63;20,60;
1269;06/11/2016;15:55:00;Baron1898(Frontrow);0;;20,63;20,60;
1270;06/11/2016;16:00:00;Baron1898(Frontrow);0;;21,25;20,66;
1271;06/11/2016;16:05:00;Baron1898(Frontrow);0;;21,25;20,66;
1272;06/11/2016;16:10:00;Baron1898(Frontrow);0;;20,63;20,60;
1273;06/11/2016;16:15:00;Baron1898(Frontrow);0;;20,63;20,60;
1274;06/11/2016;16:20:00;Baron1898(Frontrow);10;;21,88;19,45;
1275;06/11/2016;16:25:00;Baron1898(Frontrow);5;;21,25;19,96;
1276;06/11/2016;16:30:00;Baron1898(Frontrow);5;;20,63;18,98;
1277;06/11/2016;16:35:00;Baron1898(Frontrow);5;;23,75;22,95;
1278;06/11/2016;16:40:00;Baron1898(Frontrow);5;;23,75;22,95;
1279;06/11/2016;16:45:00;Baron1898(Frontrow);5;;23,13;21,54;
1280;06/11/2016;16:50:00;Baron1898(Frontrow);5;;23,13;21,54;
1281;06/11/2016;16:55:00;Baron1898(Frontrow);5;;21,88;19,99;
1282;06/11/2016;17:00:00;Baron1898(Frontrow);5;;21,88;19,99;
1283;06/11/2016;17:05:00;Baron1898(Frontrow);5;;20,63;18,98;
1284;06/11/2016;17:10:00;Baron1898(Frontrow);5;;17,50;20,18;
1285;06/11/2016;17:15:00;Baron1898(Frontrow);5;;17,50;20,18;
1286;06/11/2016;17:20:00;Baron1898(Frontrow);5;;19,38;21,62;
1287;06/11/2016;17:25:00;Baron1898(Frontrow);5;;18,13;19,07;
1288;06/11/2016;17:30:00;Baron1898(Frontrow);5;;14,38;19,35;
1289;06/11/2016;17:35:00;Baron1898(Frontrow);5;;14,38;19,35;
1290;06/11/2016;17:40:00;Baron1898(Frontrow);5;;14,38;19,35;
1291;06/11/2016;17:45:00;Baron1898(Frontrow);5;;7,50;13,63;
1292;06/11/2016;17:50:00;Baron1898(Frontrow);0;;0,00;0,00;
1293;06/11/2016;17:55:00;Baron1898(Frontrow);0;;0,00;0,00;
1294;06/11/2016;18:00:00;Baron1898(Frontrow);0;;0,00;0,00;
1295;06/11/2016;18:05:00;Baron1898(Frontrow);0;;0,00;0,00;
1296;06/11/2016;18:10:00;Baron1898(Frontrow);0;;0,00;0,00;
1297;06/11/2016;18:15:00;Baron1898(Frontrow);0;;0,00;0,00;
1298;06/11/2016;08:30:00;CarnavalFestival;0;;0,00;0,00;
1299;06/11/2016;08:35:00;CarnavalFestival;0;;0,00;0,00;
1300;06/11/2016;08:40:00;CarnavalFestival;0;;0,00;0,00;
1301;06/11/2016;08:45:00;CarnavalFestival;0;;0,00;0,00;
1302;06/11/2016;08:50:00;CarnavalFestival;0;;0,00;0,00;
1303;06/11/2016;08:55:00;CarnavalFestival;0;;0,00;0,00;
1304;06/11/2016;09:00:00;CarnavalFestival;0;;0,00;0,00;
1305;06/11/2016;09:05:00;CarnavalFestival;0;;0,00;0,00;
1306;06/11/2016;09:10:00;CarnavalFestival;0;;0,00;0,00;
1307;06/11/2016;09:15:00;CarnavalFestival;0;;0,00;0,00;
1308;06/11/2016;09:20:00;CarnavalFestival;0;;0,00;0,00;
1309;06/11/2016;09:25:00;CarnavalFestival;0;;0,00;0,00;
1310;06/11/2016;09:30:00;CarnavalFestival;0;;0,00;0,00;
1311;06/11/2016;09:35:00;CarnavalFestival;0;;0,00;0,00;
1312;06/11/2016;09:40:00;CarnavalFestival;0;;0,00;0,00;
1313;06/11/2016;09:45:00;CarnavalFestival;0;;0,00;0,00;
1314;06/11/2016;09:50:00;CarnavalFestival;0;;0,00;0,00;
1315;06/11/2016;09:55:00;CarnavalFestival;0;;0,00;0,00;
1316;06/11/2016;10:00:00;CarnavalFestival;0;;0,00;0,00;
1317;06/11/2016;10:05:00;CarnavalFestival;5;;1,88;2,59;
1318;06/11/2016;10:10:00;CarnavalFestival;5;;1,88;2,59;
1319;06/11/2016;10:15:00;CarnavalFestival;5;;1,88;2,59;
1320;06/11/2016;10:20:00;CarnavalFestival;5;;1,88;2,59;
1321;06/11/2016;10:25:00;CarnavalFestival;5;;1,88;2,59;
1322;06/11/2016;10:30:00;CarnavalFestival;5;;1,88;2,59;
1323;06/11/2016;10:35:00;CarnavalFestival;5;;1,88;2,59;
1324;06/11/2016;10:40:00;CarnavalFestival;5;;1,88;2,59;
1325;06/11/2016;10:45:00;CarnavalFestival;5;;1,88;2,59;
1326;06/11/2016;10:50:00;CarnavalFestival;5;;2,50;2,67;
1327;06/11/2016;10:55:00;CarnavalFestival;5;;2,50;2,67;
1328;06/11/2016;11:00:00;CarnavalFestival;5;;2,50;2,67;
1329;06/11/2016;11:05:00;CarnavalFestival;5;;2,50;2,67;
1330;06/11/2016;11:10:00;CarnavalFestival;5;;2,50;2,67;
1331;06/11/2016;11:15:00;CarnavalFestival;5;;2,50;2,67;
1332;06/11/2016;11:20:00;CarnavalFestival;5;;2,50;2,67;
1333;06/11/2016;11:25:00;CarnavalFestival;5;;2,50;2,67;
1334;06/11/2016;11:30:00;CarnavalFestival;5;;2,50;2,67;
1335;06/11/2016;11:35:00;CarnavalFestival;5;;3,75;3,54;
1336;06/11/2016;11:40:00;CarnavalFestival;5;;3,75;3,54;
1337;06/11/2016;11:45:00;CarnavalFestival;5;;3,75;3,54;
1338;06/11/2016;11:50:00;CarnavalFestival;5;;3,75;3,54;
1339;06/11/2016;11:55:00;CarnavalFestival;5;;4,38;4,17;
1340;06/11/2016;12:00:00;CarnavalFestival;5;;5,00;5,35;
1341;06/11/2016;12:05:00;CarnavalFestival;5;;5,00;5,35;
1342;06/11/2016;12:10:00;CarnavalFestival;5;;5,63;6,23;
1343;06/11/2016;12:15:00;CarnavalFestival;5;;5,63;6,23;
1344;06/11/2016;12:20:00;CarnavalFestival;5;;5,63;6,23;
1345;06/11/2016;12:25:00;CarnavalFestival;5;;5,63;6,23;
1346;06/11/2016;12:30:00;CarnavalFestival;5;;8,13;8,43;
1347;06/11/2016;12:35:00;CarnavalFestival;5;;9,38;10,16;
1348;06/11/2016;12:40:00;CarnavalFestival;5;;9,38;10,16;
1349;06/11/2016;12:45:00;CarnavalFestival;5;;9,38;10,16;
1350;06/11/2016;12:50:00;CarnavalFestival;5;;9,38;10,16;
1351;06/11/2016;12:55:00;CarnavalFestival;5;;10,00;10,35;
1352;06/11/2016;13:00:00;CarnavalFestival;5;;10,00;10,35;
1353;06/11/2016;13:05:00;CarnavalFestival;5;;10,00;10,35;
1354;06/11/2016;13:10:00;CarnavalFestival;5;;10,00;10,35;
1355;06/11/2016;13:15:00;CarnavalFestival;5;;10,00;10,35;
1356;06/11/2016;13:20:00;CarnavalFestival;5;;10,00;10,35;
1357;06/11/2016;13:25:00;CarnavalFestival;5;;10,00;10,35;
1358;06/11/2016;13:30:00;CarnavalFestival;5;;10,00;10,35;
1359;06/11/2016;13:35:00;CarnavalFestival;5;;10,63;11,48;
1360;06/11/2016;13:40:00;CarnavalFestival;5;;10,63;11,48;
1361;06/11/2016;13:45:00;CarnavalFestival;5;;10,63;11,48;
1362;06/11/2016;13:50:00;CarnavalFestival;5;;10,63;11,48;
1363;06/11/2016;13:55:00;CarnavalFestival;5;;10,63;11,48;
1364;06/11/2016;14:00:00;CarnavalFestival;5;;10,63;11,48;
1365;06/11/2016;14:05:00;CarnavalFestival;5;;11,25;11,26;
1366;06/11/2016;14:10:00;CarnavalFestival;5;;11,88;11,00;
1367;06/11/2016;14:15:00;CarnavalFestival;5;;11,88;11,00;
1368;06/11/2016;14:20:00;CarnavalFestival;5;;11,88;11,00;
1369;06/11/2016;14:25:00;CarnavalFestival;5;;11,88;11,00;
1370;06/11/2016;14:30:00;CarnavalFestival;5;;11,88;11,00;
1371;06/11/2016;14:35:00;CarnavalFestival;5;;11,88;11,00;
1372;06/11/2016;14:40:00;CarnavalFestival;5;;11,88;11,00;
1373;06/11/2016;14:45:00;CarnavalFestival;5;;11,88;11,00;
1374;06/11/2016;14:50:00;CarnavalFestival;5;;11,88;11,00;
1375;06/11/2016;14:55:00;CarnavalFestival;5;;11,88;11,00;
1376;06/11/2016;15:00:00;CarnavalFestival;5;;11,25;11,26;
1377;06/11/2016;15:05:00;CarnavalFestival;5;;11,25;11,26;
1378;06/11/2016;15:10:00;CarnavalFestival;5;;11,25;11,26;
1379;06/11/2016;15:15:00;CarnavalFestival;5;;11,25;11,26;
1380;06/11/2016;15:20:00;CarnavalFestival;5;;11,25;11,26;
1381;06/11/2016;15:25:00;CarnavalFestival;5;;11,25;11,26;
1382;06/11/2016;15:30:00;CarnavalFestival;5;;11,25;11,26;
1383;06/11/2016;15:35:00;CarnavalFestival;5;;11,25;11,26;
1384;06/11/2016;15:40:00;CarnavalFestival;5;;10,63;11,48;
1385;06/11/2016;15:45:00;CarnavalFestival;5;;10,63;11,48;
1386;06/11/2016;15:50:00;CarnavalFestival;5;;10,00;10,69;
1387;06/11/2016;15:55:00;CarnavalFestival;5;;10,00;10,69;
1388;06/11/2016;16:00:00;CarnavalFestival;5;;10,00;10,69;
1389;06/11/2016;16:05:00;CarnavalFestival;5;;9,38;10,50;
1390;06/11/2016;16:10:00;CarnavalFestival;5;;9,38;10,50;
1391;06/11/2016;16:15:00;CarnavalFestival;5;;9,38;10,50;
1392;06/11/2016;16:20:00;CarnavalFestival;5;;9,38;10,50;
1393;06/11/2016;16:25:00;CarnavalFestival;5;;9,38;10,50;
1394;06/11/2016;16:30:00;CarnavalFestival;5;;9,38;10,50;
1395;06/11/2016;16:35:00;CarnavalFestival;5;;9,38;10,50;
1396;06/11/2016;16:40:00;CarnavalFestival;5;;8,75;10,61;
1397;06/11/2016;16:45:00;CarnavalFestival;0;;8,13;11,00;
1398;06/11/2016;16:50:00;CarnavalFestival;0;;8,13;11,00;
1399;06/11/2016;16:55:00;CarnavalFestival;0;;8,13;11,00;
1400;06/11/2016;17:00:00;CarnavalFestival;0;;8,13;11,00;
1401;06/11/2016;17:05:00;CarnavalFestival;0;;8,13;11,00;
1402;06/11/2016;17:10:00;CarnavalFestival;0;;3,13;2,59;
1403;06/11/2016;17:15:00;CarnavalFestival;0;;3,13;2,59;
1404;06/11/2016;17:20:00;CarnavalFestival;0;;2,50;2,67;
1405;06/11/2016;17:25:00;CarnavalFestival;0;;1,88;2,59;
1406;06/11/2016;17:30:00;CarnavalFestival;0;;1,88;2,59;
1407;06/11/2016;17:35:00;CarnavalFestival;0;;1,88;2,59;
1408;06/11/2016;17:40:00;CarnavalFestival;0;;1,88;2,59;
1409;06/11/2016;17:45:00;CarnavalFestival;0;;1,88;2,59;
1410;06/11/2016;17:50:00;CarnavalFestival;0;;1,25;2,31;
1411;06/11/2016;17:55:00;CarnavalFestival;0;;1,25;2,31;
1412;06/11/2016;18:00:00;CarnavalFestival;0;;0,00;0,00;
1413;06/11/2016;18:05:00;CarnavalFestival;0;;0,00;0,00;
1414;06/11/2016;18:10:00;CarnavalFestival;0;;0,00;0,00;
1415;06/11/2016;18:15:00;CarnavalFestival;0;;0,00;0,00;
1416;06/11/2016;08:30:00;VogelRok;0;;0,00;0,00;
1417;06/11/2016;08:35:00;VogelRok;0;;0,00;0,00;
1418;06/11/2016;08:40:00;VogelRok;0;;0,00;0,00;
1419;06/11/2016;08:45:00;VogelRok;0;;0,00;0,00;
1420;06/11/2016;08:50:00;VogelRok;0;;0,00;0,00;
1421;06/11/2016;08:55:00;VogelRok;0;;0,00;0,00;
1422;06/11/2016;09:00:00;VogelRok;0;;0,00;0,00;
1423;06/11/2016;09:05:00;VogelRok;0;;0,00;0,00;
1424;06/11/2016;09:10:00;VogelRok;0;;0,00;0,00;
1425;06/11/2016;09:15:00;VogelRok;0;;0,00;0,00;
1426;06/11/2016;09:20:00;VogelRok;0;;0,00;0,00;
1427;06/11/2016;09:25:00;VogelRok;0;;0,00;0,00;
1428;06/11/2016;09:30:00;VogelRok;40;;5,63;14,00;
1429;06/11/2016;09:35:00;VogelRok;0;;1,88;2,59;
1430;06/11/2016;09:40:00;VogelRok;0;;1,88;2,59;
1431;06/11/2016;09:45:00;VogelRok;0;;1,88;2,59;
1432;06/11/2016;09:50:00;VogelRok;0;;1,88;2,59;
1433;06/11/2016;09:55:00;VogelRok;0;;1,88;2,59;
1434;06/11/2016;10:00:00;VogelRok;0;;1,88;2,59;
1435;06/11/2016;10:05:00;VogelRok;0;;8,75;18,85;
1436;06/11/2016;10:10:00;VogelRok;0;;1,88;2,59;
1437;06/11/2016;10:15:00;VogelRok;0;;1,88;2,59;
1438;06/11/2016;10:20:00;VogelRok;0;;1,88;2,59;
1439;06/11/2016;10:25:00;VogelRok;0;;1,88;2,59;
1440;06/11/2016;10:30:00;VogelRok;0;;1,88;2,59;
1441;06/11/2016;10:35:00;VogelRok;0;;1,88;2,59;
1442;06/11/2016;10:40:00;VogelRok;0;;2,50;2,67;
1443;06/11/2016;10:45:00;VogelRok;0;;2,50;2,67;
1444;06/11/2016;10:50:00;VogelRok;0;;2,50;2,67;
1445;06/11/2016;10:55:00;VogelRok;0;;2,50;2,67;
1446;06/11/2016;11:00:00;VogelRok;0;;2,50;2,67;
1447;06/11/2016;11:05:00;VogelRok;0;;3,13;2,59;
1448;06/11/2016;11:10:00;VogelRok;0;;3,13;2,59;
1449;06/11/2016;11:15:00;VogelRok;0;;3,13;2,59;
1450;06/11/2016;11:20:00;VogelRok;0;;3,13;2,59;
1451;06/11/2016;11:25:00;VogelRok;0;;3,13;2,59;
1452;06/11/2016;11:30:00;VogelRok;0;;3,13;2,59;
1453;06/11/2016;11:35:00;VogelRok;0;;3,13;2,59;
1454;06/11/2016;11:40:00;VogelRok;0;;3,75;2,31;
1455;06/11/2016;11:45:00;VogelRok;5;;5,00;2,67;
1456;06/11/2016;11:50:00;VogelRok;5;;6,25;2,31;
1457;06/11/2016;11:55:00;VogelRok;5;;7,50;4,63;
1458;06/11/2016;12:00:00;VogelRok;5;;8,13;5,94;
1459;06/11/2016;12:05:00;VogelRok;5;;8,13;5,94;
1460;06/11/2016;12:10:00;VogelRok;5;;8,75;7,44;
1461;06/11/2016;12:15:00;VogelRok;5;;9,38;7,29;
1462;06/11/2016;12:20:00;VogelRok;5;;10,00;7,56;
1463;06/11/2016;12:25:00;VogelRok;5;;10,63;8,21;
1464;06/11/2016;12:30:00;VogelRok;5;;10,63;8,21;
1465;06/11/2016;12:35:00;VogelRok;5;;11,25;8,76;
1466;06/11/2016;12:40:00;VogelRok;5;;12,50;10,69;
1467;06/11/2016;12:45:00;VogelRok;5;;13,13;11,63;
1468;06/11/2016;12:50:00;VogelRok;5;;13,13;11,63;
1469;06/11/2016;12:55:00;VogelRok;5;;13,75;12,17;
1470;06/11/2016;13:00:00;VogelRok;5;;13,75;12,17;
1471;06/11/2016;13:05:00;VogelRok;5;;13,75;12,17;
1472;06/11/2016;13:10:00;VogelRok;5;;13,75;12,17;
1473;06/11/2016;13:15:00;VogelRok;5;;12,50;10,69;
1474;06/11/2016;13:20:00;VogelRok;5;;11,88;9,98;
1475;06/11/2016;13:25:00;VogelRok;5;;12,50;9,64;
1476;06/11/2016;13:30:00;VogelRok;5;;13,13;10,33;
1477;06/11/2016;13:35:00;VogelRok;5;;13,13;10,33;
1478;06/11/2016;13:40:00;VogelRok;5;;13,13;10,33;
1479;06/11/2016;13:45:00;VogelRok;5;;13,75;10,26;
1480;06/11/2016;13:50:00;VogelRok;5;;13,75;10,26;
1481;06/11/2016;13:55:00;VogelRok;5;;13,75;10,26;
1482;06/11/2016;14:00:00;VogelRok;5;;13,75;10,26;
1483;06/11/2016;14:05:00;VogelRok;5;;14,38;10,50;
1484;06/11/2016;14:10:00;VogelRok;5;;14,38;10,50;
1485;06/11/2016;14:15:00;VogelRok;5;;14,38;10,50;
1486;06/11/2016;14:20:00;VogelRok;5;;15,00;11,02;
1487;06/11/2016;14:25:00;VogelRok;5;;15,00;11,02;
1488;06/11/2016;14:30:00;VogelRok;5;;15,63;11,78;
1489;06/11/2016;14:35:00;VogelRok;5;;15,63;11,78;
1490;06/11/2016;14:40:00;VogelRok;5;;15,63;11,78;
1491;06/11/2016;14:45:00;VogelRok;5;;15,63;11,78;
1492;06/11/2016;14:50:00;VogelRok;5;;16,25;11,26;
1493;06/11/2016;14:55:00;VogelRok;5;;16,25;11,26;
1494;06/11/2016;15:00:00;VogelRok;5;;16,25;11,26;
1495;06/11/2016;15:05:00;VogelRok;5;;16,25;11,26;
1496;06/11/2016;15:10:00;VogelRok;5;;15,63;11,16;
1497;06/11/2016;15:15:00;VogelRok;5;;15,63;11,16;
1498;06/11/2016;15:20:00;VogelRok;5;;15,63;11,16;
1499;06/11/2016;15:25:00;VogelRok;5;;15,63;11,16;
1500;06/11/2016;15:30:00;VogelRok;5;;15,00;10,35;
1501;06/11/2016;15:35:00;VogelRok;5;;15,00;10,35;
1502;06/11/2016;15:40:00;VogelRok;5;;15,00;10,35;
1503;06/11/2016;15:45:00;VogelRok;5;;14,38;10,84;
1504;06/11/2016;15:50:00;VogelRok;5;;14,38;10,84;
1505;06/11/2016;15:55:00;VogelRok;5;;13,13;9,98;
1506;06/11/2016;16:00:00;VogelRok;5;;13,13;9,98;
1507;06/11/2016;16:05:00;VogelRok;5;;11,88;9,61;
1508;06/11/2016;16:10:00;VogelRok;5;;10,00;8,02;
1509;06/11/2016;16:15:00;VogelRok;5;;10,00;8,02;
1510;06/11/2016;16:20:00;VogelRok;5;;10,00;8,02;
1511;06/11/2016;16:25:00;VogelRok;5;;10,00;8,02;
1512;06/11/2016;16:30:00;VogelRok;5;;10,63;9,04;
1513;06/11/2016;16:35:00;VogelRok;5;;10,63;9,04;
1514;06/11/2016;16:40:00;VogelRok;5;;10,63;9,04;
1515;06/11/2016;16:45:00;VogelRok;5;;10,63;9,04;
1516;06/11/2016;16:50:00;VogelRok;5;;10,63;9,04;
1517;06/11/2016;16:55:00;VogelRok;5;;9,38;7,29;
1518;06/11/2016;17:00:00;VogelRok;5;;8,75;5,82;
1519;06/11/2016;17:05:00;VogelRok;5;;8,13;5,94;
1520;06/11/2016;17:10:00;VogelRok;5;;8,13;5,94;
1521;06/11/2016;17:15:00;VogelRok;5;;6,88;3,72;
1522;06/11/2016;17:20:00;VogelRok;5;;6,88;3,72;
1523;06/11/2016;17:25:00;VogelRok;5;;5,00;2,67;
1524;06/11/2016;17:30:00;VogelRok;5;;5,00;2,67;
1525;06/11/2016;17:35:00;VogelRok;5;;4,38;1,77;
1526;06/11/2016;17:40:00;VogelRok;5;;4,38;1,77;
1527;06/11/2016;17:45:00;VogelRok;5;;4,38;1,77;
1528;06/11/2016;17:50:00;VogelRok;5;;4,38;1,77;
1529;06/11/2016;17:55:00;VogelRok;5;;4,38;1,77;
1530;06/11/2016;18:00:00;VogelRok;5;;2,50;2,67;
1531;06/11/2016;18:05:00;VogelRok;0;;0,00;0,00;
1532;06/11/2016;18:10:00;VogelRok;0;;0,00;0,00;
1533;06/11/2016;18:15:00;VogelRok;0;;0,00;0,00;
1534;06/11/2016;08:30:00;MonsieurCannibale;0;;0,00;0,00;
1535;06/11/2016;08:35:00;MonsieurCannibale;0;;0,00;0,00;
1536;06/11/2016;08:40:00;MonsieurCannibale;0;;0,00;0,00;
1537;06/11/2016;08:45:00;MonsieurCannibale;0;;0,00;0,00;
1538;06/11/2016;08:50:00;MonsieurCannibale;0;;0,00;0,00;
1539;06/11/2016;08:55:00;MonsieurCannibale;0;;0,00;0,00;
1540;06/11/2016;09:00:00;MonsieurCannibale;0;;0,00;0,00;
1541;06/11/2016;09:05:00;MonsieurCannibale;0;;0,00;0,00;
1542;06/11/2016;09:10:00;MonsieurCannibale;0;;0,00;0,00;
1543;06/11/2016;09:15:00;MonsieurCannibale;0;;0,00;0,00;
1544;06/11/2016;09:20:00;MonsieurCannibale;0;;0,00;0,00;
1545;06/11/2016;09:25:00;MonsieurCannibale;0;;0,00;0,00;
1546;06/11/2016;09:30:00;MonsieurCannibale;0;;0,00;0,00;
1547;06/11/2016;09:35:00;MonsieurCannibale;0;;0,00;0,00;
1548;06/11/2016;09:40:00;MonsieurCannibale;0;;0,00;0,00;
1549;06/11/2016;09:45:00;MonsieurCannibale;0;;0,00;0,00;
1550;06/11/2016;09:50:00;MonsieurCannibale;0;;0,00;0,00;
1551;06/11/2016;09:55:00;MonsieurCannibale;0;;0,00;0,00;
1552;06/11/2016;10:00:00;MonsieurCannibale;0;;0,00;0,00;
1553;06/11/2016;10:05:00;MonsieurCannibale;0;;0,00;0,00;
1554;06/11/2016;10:10:00;MonsieurCannibale;0;;0,00;0,00;
1555;06/11/2016;10:15:00;MonsieurCannibale;0;;0,00;0,00;
1556;06/11/2016;10:20:00;MonsieurCannibale;0;;0,00;0,00;
1557;06/11/2016;10:25:00;MonsieurCannibale;0;;0,00;0,00;
1558;06/11/2016;10:30:00;MonsieurCannibale;0;;0,00;0,00;
1559;06/11/2016;10:35:00;MonsieurCannibale;0;;0,00;0,00;
1560;06/11/2016;10:40:00;MonsieurCannibale;0;;0,63;1,77;
1561;06/11/2016;10:45:00;MonsieurCannibale;0;;0,63;1,77;
1562;06/11/2016;10:50:00;MonsieurCannibale;0;;0,63;1,77;
1563;06/11/2016;10:55:00;MonsieurCannibale;0;;0,63;1,77;
1564;06/11/2016;11:00:00;MonsieurCannibale;0;;0,63;1,77;
1565;06/11/2016;11:05:00;MonsieurCannibale;0;;1,25;2,31;
1566;06/11/2016;11:10:00;MonsieurCannibale;0;;1,88;2,59;
1567;06/11/2016;11:15:00;MonsieurCannibale;0;;2,50;3,78;
1568;06/11/2016;11:20:00;MonsieurCannibale;0;;2,50;3,78;
1569;06/11/2016;11:25:00;MonsieurCannibale;0;;2,50;3,78;
1570;06/11/2016;11:30:00;MonsieurCannibale;0;;2,50;3,78;
1571;06/11/2016;11:35:00;MonsieurCannibale;0;;2,50;3,78;
1572;06/11/2016;11:40:00;MonsieurCannibale;0;;3,13;4,58;
1573;06/11/2016;11:45:00;MonsieurCannibale;0;;3,75;4,43;
1574;06/11/2016;11:50:00;MonsieurCannibale;0;;4,38;4,17;
1575;06/11/2016;11:55:00;MonsieurCannibale;0;;5,00;4,63;
1576;06/11/2016;12:00:00;MonsieurCannibale;0;;5,00;4,63;
1577;06/11/2016;12:05:00;MonsieurCannibale;0;;5,00;5,98;
1578;06/11/2016;12:10:00;MonsieurCannibale;0;;5,63;6,78;
1579;06/11/2016;12:15:00;MonsieurCannibale;0;;6,88;7,99;
1580;06/11/2016;12:20:00;MonsieurCannibale;0;;6,88;7,99;
1581;06/11/2016;12:25:00;MonsieurCannibale;0;;9,38;9,43;
1582;06/11/2016;12:30:00;MonsieurCannibale;0;;10,63;8,21;
1583;06/11/2016;12:35:00;MonsieurCannibale;0;;10,00;8,86;
1584;06/11/2016;12:40:00;MonsieurCannibale;0;;10,00;8,86;
1585;06/11/2016;12:45:00;MonsieurCannibale;0;;9,38;8,21;
1586;06/11/2016;12:50:00;MonsieurCannibale;0;;9,38;8,21;
1587;06/11/2016;12:55:00;MonsieurCannibale;0;;9,38;8,21;
1588;06/11/2016;13:00:00;MonsieurCannibale;0;;9,38;8,21;
1589;06/11/2016;13:05:00;MonsieurCannibale;0;;9,38;8,21;
1590;06/11/2016;13:10:00;MonsieurCannibale;0;;9,38;8,21;
1591;06/11/2016;13:15:00;MonsieurCannibale;0;;9,38;8,21;
1592;06/11/2016;13:20:00;MonsieurCannibale;0;;9,38;8,21;
1593;06/11/2016;13:25:00;MonsieurCannibale;0;;9,38;8,21;
1594;06/11/2016;13:30:00;MonsieurCannibale;0;;10,00;7,56;
1595;06/11/2016;13:35:00;MonsieurCannibale;0;;10,00;7,56;
1596;06/11/2016;13:40:00;MonsieurCannibale;0;;10,63;7,76;
1597;06/11/2016;13:45:00;MonsieurCannibale;0;;10,63;7,76;
1598;06/11/2016;13:50:00;MonsieurCannibale;0;;11,25;8,35;
1599;06/11/2016;13:55:00;MonsieurCannibale;0;;11,25;8,35;
1600;06/11/2016;14:00:00;MonsieurCannibale;0;;11,88;9,23;
1601;06/11/2016;14:05:00;MonsieurCannibale;0;;11,88;9,23;
1602;06/11/2016;14:10:00;MonsieurCannibale;0;;11,88;9,23;
1603;06/11/2016;14:15:00;MonsieurCannibale;0;;11,25;8,35;
1604;06/11/2016;14:20:00;MonsieurCannibale;0;;11,88;7,99;
1605;06/11/2016;14:25:00;MonsieurCannibale;0;;11,88;7,99;
1606;06/11/2016;14:30:00;MonsieurCannibale;0;;12,50;8,02;
1607;06/11/2016;14:35:00;MonsieurCannibale;0;;11,88;7,53;
1608;06/11/2016;14:40:00;MonsieurCannibale;0;;11,88;7,53;
1609;06/11/2016;14:45:00;MonsieurCannibale;0;;10,63;6,78;
1610;06/11/2016;14:50:00;MonsieurCannibale;0;;10,63;6,78;
1611;06/11/2016;14:55:00;MonsieurCannibale;0;;11,25;6,94;
1612;06/11/2016;15:00:00;MonsieurCannibale;0;;10,63;6,78;
1613;06/11/2016;15:05:00;MonsieurCannibale;0;;10,00;6,55;
1614;06/11/2016;15:10:00;MonsieurCannibale;0;;10,00;6,55;
1615;06/11/2016;15:15:00;MonsieurCannibale;0;;10,00;6,55;
1616;06/11/2016;15:20:00;MonsieurCannibale;0;;10,63;7,29;
1617;06/11/2016;15:25:00;MonsieurCannibale;0;;10,63;7,29;
