,date,hour,name,waiting_time,day_type
6505,2016-12-09,09:45:00,Bobbaan(Singleriders),0,3
6504,2016-12-09,09:40:00,Bobbaan(Singleriders),0,3
6457,2016-12-09,15:35:00,Bobbaan,0,3
6503,2016-12-09,09:35:00,Bobbaan(Singleriders),0,3
6501,2016-12-09,09:25:00,Bobbaan(Singleriders),0,3
6500,2016-12-09,09:20:00,Bobbaan(Singleriders),0,3
6499,2016-12-09,09:15:00,Bobbaan(Singleriders),0,3
6498,2016-12-09,09:10:00,Bobbaan(Singleriders),0,3
6497,2016-12-09,09:05:00,Bobbaan(Singleriders),0,3
6496,2016-12-09,09:00:00,Bobbaan(Singleriders),0,3
6495,2016-12-09,08:55:00,Bobbaan(Singleriders),0,3
6494,2016-12-09,08:50:00,Bobbaan(Singleriders),0,3
6493,2016-12-09,08:45:00,Bobbaan(Singleriders),0,3
6492,2016-12-09,08:40:00,Bobbaan(Singleriders),0,3
6491,2016-12-09,08:35:00,Bobbaan(Singleriders),0,3
6490,2016-12-09,08:30:00,Bobbaan(Singleriders),0,3
6489,2016-12-09,18:15:00,Bobbaan,0,3
6502,2016-12-09,09:30:00,Bobbaan(Singleriders),0,3
6269,2016-12-09,09:45:00,Spookslot,0,3
6456,2016-12-09,15:30:00,Bobbaan,0,3
6454,2016-12-09,15:20:00,Bobbaan,0,3
6421,2016-12-09,12:35:00,Bobbaan,0,3
6420,2016-12-09,12:30:00,Bobbaan,0,3
6419,2016-12-09,12:25:00,Bobbaan,0,3
6418,2016-12-09,12:20:00,Bobbaan,0,3
6417,2016-12-09,12:15:00,Bobbaan,0,3
6416,2016-12-09,12:10:00,Bobbaan,0,3
6415,2016-12-09,12:05:00,Bobbaan,0,3
6414,2016-12-09,12:00:00,Bobbaan,0,3
6413,2016-12-09,11:55:00,Bobbaan,0,3
6412,2016-12-09,11:50:00,Bobbaan,0,3
6411,2016-12-09,11:45:00,Bobbaan,0,3
6410,2016-12-09,11:40:00,Bobbaan,5,3
6409,2016-12-09,11:35:00,Bobbaan,5,3
6408,2016-12-09,11:30:00,Bobbaan,0,3
6407,2016-12-09,11:25:00,Bobbaan,0,3
6406,2016-12-09,11:20:00,Bobbaan,0,3
6405,2016-12-09,11:15:00,Bobbaan,0,3
6404,2016-12-09,11:10:00,Bobbaan,0,3
6403,2016-12-09,11:05:00,Bobbaan,0,3
6402,2016-12-09,11:00:00,Bobbaan,0,3
6401,2016-12-09,10:55:00,Bobbaan,0,3
6400,2016-12-09,10:50:00,Bobbaan,0,3
6399,2016-12-09,10:45:00,Bobbaan,0,3
6398,2016-12-09,10:40:00,Bobbaan,0,3
6397,2016-12-09,10:35:00,Bobbaan,0,3
6396,2016-12-09,10:30:00,Bobbaan,0,3
6395,2016-12-09,10:25:00,Bobbaan,0,3
6422,2016-12-09,12:40:00,Bobbaan,0,3
6423,2016-12-09,12:45:00,Bobbaan,0,3
6424,2016-12-09,12:50:00,Bobbaan,0,3
6425,2016-12-09,12:55:00,Bobbaan,0,3
6453,2016-12-09,15:15:00,Bobbaan,0,3
6452,2016-12-09,15:10:00,Bobbaan,0,3
6451,2016-12-09,15:05:00,Bobbaan,0,3
6450,2016-12-09,15:00:00,Bobbaan,0,3
6449,2016-12-09,14:55:00,Bobbaan,0,3
6448,2016-12-09,14:50:00,Bobbaan,0,3
6447,2016-12-09,14:45:00,Bobbaan,0,3
6446,2016-12-09,14:40:00,Bobbaan,0,3
6445,2016-12-09,14:35:00,Bobbaan,0,3
6444,2016-12-09,14:30:00,Bobbaan,0,3
6443,2016-12-09,14:25:00,Bobbaan,0,3
6442,2016-12-09,14:20:00,Bobbaan,0,3
6441,2016-12-09,14:15:00,Bobbaan,0,3
6455,2016-12-09,15:25:00,Bobbaan,0,3
6440,2016-12-09,14:10:00,Bobbaan,0,3
6438,2016-12-09,14:00:00,Bobbaan,0,3
6437,2016-12-09,13:55:00,Bobbaan,0,3
6436,2016-12-09,13:50:00,Bobbaan,0,3
6435,2016-12-09,13:45:00,Bobbaan,0,3
6434,2016-12-09,13:40:00,Bobbaan,0,3
6433,2016-12-09,13:35:00,Bobbaan,0,3
6432,2016-12-09,13:30:00,Bobbaan,0,3
6431,2016-12-09,13:25:00,Bobbaan,0,3
6430,2016-12-09,13:20:00,Bobbaan,0,3
6429,2016-12-09,13:15:00,Bobbaan,0,3
6428,2016-12-09,13:10:00,Bobbaan,0,3
6427,2016-12-09,13:05:00,Bobbaan,0,3
6426,2016-12-09,13:00:00,Bobbaan,0,3
6439,2016-12-09,14:05:00,Bobbaan,0,3
6517,2016-12-09,10:45:00,Bobbaan(Singleriders),0,3
6268,2016-12-09,09:40:00,Spookslot,0,3
6266,2016-12-09,09:30:00,Spookslot,0,3
6108,2016-12-09,16:00:00,Gondoletta,0,3
6107,2016-12-09,15:55:00,Gondoletta,0,3
6106,2016-12-09,15:50:00,Gondoletta,0,3
6105,2016-12-09,15:45:00,Gondoletta,0,3
6104,2016-12-09,15:40:00,Gondoletta,0,3
6103,2016-12-09,15:35:00,Gondoletta,0,3
6102,2016-12-09,15:30:00,Gondoletta,0,3
6101,2016-12-09,15:25:00,Gondoletta,0,3
6100,2016-12-09,15:20:00,Gondoletta,0,3
6099,2016-12-09,15:15:00,Gondoletta,0,3
6098,2016-12-09,15:10:00,Gondoletta,0,3
6097,2016-12-09,15:05:00,Gondoletta,0,3
6096,2016-12-09,15:00:00,Gondoletta,0,3
6095,2016-12-09,14:55:00,Gondoletta,0,3
6094,2016-12-09,14:50:00,Gondoletta,0,3
6093,2016-12-09,14:45:00,Gondoletta,0,3
6092,2016-12-09,14:40:00,Gondoletta,0,3
6091,2016-12-09,14:35:00,Gondoletta,0,3
6090,2016-12-09,14:30:00,Gondoletta,0,3
6089,2016-12-09,14:25:00,Gondoletta,0,3
6088,2016-12-09,14:20:00,Gondoletta,0,3
6087,2016-12-09,14:15:00,Gondoletta,0,3
6086,2016-12-09,14:10:00,Gondoletta,0,3
6085,2016-12-09,14:05:00,Gondoletta,0,3
6084,2016-12-09,14:00:00,Gondoletta,0,3
6083,2016-12-09,13:55:00,Gondoletta,0,3
6082,2016-12-09,13:50:00,Gondoletta,0,3
6109,2016-12-09,16:05:00,Gondoletta,0,3
6081,2016-12-09,13:45:00,Gondoletta,0,3
6110,2016-12-09,16:10:00,Gondoletta,0,3
6112,2016-12-09,16:20:00,Gondoletta,0,3
6139,2016-12-09,08:45:00,PandaDroom,0,3
6138,2016-12-09,08:40:00,PandaDroom,0,3
6137,2016-12-09,08:35:00,PandaDroom,0,3
6136,2016-12-09,08:30:00,PandaDroom,0,3
6135,2016-12-09,18:15:00,Gondoletta,0,3
6134,2016-12-09,18:10:00,Gondoletta,0,3
6133,2016-12-09,18:05:00,Gondoletta,0,3
6132,2016-12-09,18:00:00,Gondoletta,0,3
6131,2016-12-09,17:55:00,Gondoletta,0,3
6130,2016-12-09,17:50:00,Gondoletta,0,3
6129,2016-12-09,17:45:00,Gondoletta,0,3
6128,2016-12-09,17:40:00,Gondoletta,0,3
6127,2016-12-09,17:35:00,Gondoletta,0,3
6126,2016-12-09,17:30:00,Gondoletta,0,3
6125,2016-12-09,17:25:00,Gondoletta,0,3
6124,2016-12-09,17:20:00,Gondoletta,0,3
6123,2016-12-09,17:15:00,Gondoletta,0,3
6122,2016-12-09,17:10:00,Gondoletta,0,3
6121,2016-12-09,17:05:00,Gondoletta,0,3
6120,2016-12-09,17:00:00,Gondoletta,0,3
6119,2016-12-09,16:55:00,Gondoletta,0,3
6118,2016-12-09,16:50:00,Gondoletta,0,3
6117,2016-12-09,16:45:00,Gondoletta,0,3
6116,2016-12-09,16:40:00,Gondoletta,0,3
6115,2016-12-09,16:35:00,Gondoletta,0,3
6114,2016-12-09,16:30:00,Gondoletta,0,3
6113,2016-12-09,16:25:00,Gondoletta,0,3
6111,2016-12-09,16:15:00,Gondoletta,0,3
6080,2016-12-09,13:40:00,Gondoletta,0,3
6079,2016-12-09,13:35:00,Gondoletta,0,3
6078,2016-12-09,13:30:00,Gondoletta,0,3
6045,2016-12-09,10:45:00,Gondoletta,0,3
6044,2016-12-09,10:40:00,Gondoletta,0,3
6043,2016-12-09,10:35:00,Gondoletta,0,3
6042,2016-12-09,10:30:00,Gondoletta,0,3
6041,2016-12-09,10:25:00,Gondoletta,0,3
6040,2016-12-09,10:20:00,Gondoletta,0,3
6039,2016-12-09,10:15:00,Gondoletta,0,3
6038,2016-12-09,10:10:00,Gondoletta,0,3
6037,2016-12-09,10:05:00,Gondoletta,0,3
6036,2016-12-09,10:00:00,Gondoletta,0,3
6035,2016-12-09,09:55:00,Gondoletta,0,3
6034,2016-12-09,09:50:00,Gondoletta,0,3
6033,2016-12-09,09:45:00,Gondoletta,0,3
6032,2016-12-09,09:40:00,Gondoletta,0,3
6031,2016-12-09,09:35:00,Gondoletta,0,3
6030,2016-12-09,09:30:00,Gondoletta,0,3
6029,2016-12-09,09:25:00,Gondoletta,0,3
6028,2016-12-09,09:20:00,Gondoletta,0,3
6027,2016-12-09,09:15:00,Gondoletta,0,3
6026,2016-12-09,09:10:00,Gondoletta,0,3
6025,2016-12-09,09:05:00,Gondoletta,0,3
6024,2016-12-09,09:00:00,Gondoletta,0,3
6023,2016-12-09,08:55:00,Gondoletta,0,3
6022,2016-12-09,08:50:00,Gondoletta,0,3
6021,2016-12-09,08:45:00,Gondoletta,0,3
7019,2016-12-09,13:15:00,Diorama,0,3
6019,2016-12-09,08:35:00,Gondoletta,0,3
6046,2016-12-09,10:50:00,Gondoletta,0,3
6047,2016-12-09,10:55:00,Gondoletta,0,3
6048,2016-12-09,11:00:00,Gondoletta,0,3
6049,2016-12-09,11:05:00,Gondoletta,0,3
6077,2016-12-09,13:25:00,Gondoletta,0,3
6076,2016-12-09,13:20:00,Gondoletta,0,3
6075,2016-12-09,13:15:00,Gondoletta,0,3
6074,2016-12-09,13:10:00,Gondoletta,0,3
6073,2016-12-09,13:05:00,Gondoletta,0,3
6072,2016-12-09,13:00:00,Gondoletta,0,3
6071,2016-12-09,12:55:00,Gondoletta,0,3
6070,2016-12-09,12:50:00,Gondoletta,0,3
6069,2016-12-09,12:45:00,Gondoletta,0,3
6068,2016-12-09,12:40:00,Gondoletta,0,3
6067,2016-12-09,12:35:00,Gondoletta,0,3
6066,2016-12-09,12:30:00,Gondoletta,0,3
6065,2016-12-09,12:25:00,Gondoletta,0,3
6140,2016-12-09,08:50:00,PandaDroom,0,3
6064,2016-12-09,12:20:00,Gondoletta,0,3
6062,2016-12-09,12:10:00,Gondoletta,0,3
6061,2016-12-09,12:05:00,Gondoletta,0,3
6060,2016-12-09,12:00:00,Gondoletta,0,3
6059,2016-12-09,11:55:00,Gondoletta,0,3
6058,2016-12-09,11:50:00,Gondoletta,0,3
6057,2016-12-09,11:45:00,Gondoletta,0,3
6056,2016-12-09,11:40:00,Gondoletta,0,3
6055,2016-12-09,11:35:00,Gondoletta,0,3
6054,2016-12-09,11:30:00,Gondoletta,0,3
6053,2016-12-09,11:25:00,Gondoletta,0,3
6052,2016-12-09,11:20:00,Gondoletta,0,3
6051,2016-12-09,11:15:00,Gondoletta,0,3
6050,2016-12-09,11:10:00,Gondoletta,0,3
6063,2016-12-09,12:15:00,Gondoletta,0,3
6141,2016-12-09,08:55:00,PandaDroom,0,3
6142,2016-12-09,09:00:00,PandaDroom,0,3
6143,2016-12-09,09:05:00,PandaDroom,0,3
6233,2016-12-09,16:35:00,PandaDroom,10,3
6232,2016-12-09,16:30:00,PandaDroom,10,3
6231,2016-12-09,16:25:00,PandaDroom,10,3
6230,2016-12-09,16:20:00,PandaDroom,10,3
6229,2016-12-09,16:15:00,PandaDroom,10,3
6228,2016-12-09,16:10:00,PandaDroom,10,3
6227,2016-12-09,16:05:00,PandaDroom,10,3
6226,2016-12-09,16:00:00,PandaDroom,10,3
6225,2016-12-09,15:55:00,PandaDroom,10,3
6224,2016-12-09,15:50:00,PandaDroom,10,3
6223,2016-12-09,15:45:00,PandaDroom,10,3
6222,2016-12-09,15:40:00,PandaDroom,10,3
6221,2016-12-09,15:35:00,PandaDroom,10,3
6220,2016-12-09,15:30:00,PandaDroom,10,3
6219,2016-12-09,15:25:00,PandaDroom,10,3
6218,2016-12-09,15:20:00,PandaDroom,10,3
6217,2016-12-09,15:15:00,PandaDroom,10,3
6216,2016-12-09,15:10:00,PandaDroom,10,3
6215,2016-12-09,15:05:00,PandaDroom,10,3
6214,2016-12-09,15:00:00,PandaDroom,10,3
6213,2016-12-09,14:55:00,PandaDroom,10,3
6212,2016-12-09,14:50:00,PandaDroom,10,3
6211,2016-12-09,14:45:00,PandaDroom,10,3
6210,2016-12-09,14:40:00,PandaDroom,10,3
6209,2016-12-09,14:35:00,PandaDroom,10,3
6208,2016-12-09,14:30:00,PandaDroom,10,3
6207,2016-12-09,14:25:00,PandaDroom,10,3
6234,2016-12-09,16:40:00,PandaDroom,10,3
6235,2016-12-09,16:45:00,PandaDroom,10,3
6236,2016-12-09,16:50:00,PandaDroom,10,3
6237,2016-12-09,16:55:00,PandaDroom,10,3
6265,2016-12-09,09:25:00,Spookslot,0,3
6264,2016-12-09,09:20:00,Spookslot,0,3
6263,2016-12-09,09:15:00,Spookslot,0,3
6262,2016-12-09,09:10:00,Spookslot,0,3
6261,2016-12-09,09:05:00,Spookslot,0,3
6260,2016-12-09,09:00:00,Spookslot,0,3
6259,2016-12-09,08:55:00,Spookslot,0,3
6258,2016-12-09,08:50:00,Spookslot,0,3
6257,2016-12-09,08:45:00,Spookslot,0,3
6256,2016-12-09,08:40:00,Spookslot,0,3
6255,2016-12-09,08:35:00,Spookslot,0,3
6254,2016-12-09,08:30:00,Spookslot,0,3
6253,2016-12-09,18:15:00,PandaDroom,0,3
6206,2016-12-09,14:20:00,PandaDroom,10,3
6252,2016-12-09,18:10:00,PandaDroom,0,3
6250,2016-12-09,18:00:00,PandaDroom,0,3
6249,2016-12-09,17:55:00,PandaDroom,0,3
6248,2016-12-09,17:50:00,PandaDroom,0,3
6247,2016-12-09,17:45:00,PandaDroom,0,3
6246,2016-12-09,17:40:00,PandaDroom,55,3
6245,2016-12-09,17:35:00,PandaDroom,10,3
6244,2016-12-09,17:30:00,PandaDroom,10,3
6243,2016-12-09,17:25:00,PandaDroom,10,3
6242,2016-12-09,17:20:00,PandaDroom,10,3
6241,2016-12-09,17:15:00,PandaDroom,10,3
6240,2016-12-09,17:10:00,PandaDroom,10,3
6239,2016-12-09,17:05:00,PandaDroom,10,3
6238,2016-12-09,17:00:00,PandaDroom,10,3
6251,2016-12-09,18:05:00,PandaDroom,0,3
6267,2016-12-09,09:35:00,Spookslot,0,3
6205,2016-12-09,14:15:00,PandaDroom,10,3
6203,2016-12-09,14:05:00,PandaDroom,10,3
6170,2016-12-09,11:20:00,PandaDroom,10,3
6169,2016-12-09,11:15:00,PandaDroom,10,3
6168,2016-12-09,11:10:00,PandaDroom,10,3
6167,2016-12-09,11:05:00,PandaDroom,10,3
6166,2016-12-09,11:00:00,PandaDroom,10,3
6165,2016-12-09,10:55:00,PandaDroom,10,3
6164,2016-12-09,10:50:00,PandaDroom,10,3
6163,2016-12-09,10:45:00,PandaDroom,10,3
6162,2016-12-09,10:40:00,PandaDroom,10,3
6161,2016-12-09,10:35:00,PandaDroom,10,3
6160,2016-12-09,10:30:00,PandaDroom,0,3
6159,2016-12-09,10:25:00,PandaDroom,0,3
6158,2016-12-09,10:20:00,PandaDroom,0,3
6157,2016-12-09,10:15:00,PandaDroom,0,3
6156,2016-12-09,10:10:00,PandaDroom,0,3
6155,2016-12-09,10:05:00,PandaDroom,0,3
6154,2016-12-09,10:00:00,PandaDroom,0,3
6153,2016-12-09,09:55:00,PandaDroom,0,3
6152,2016-12-09,09:50:00,PandaDroom,0,3
6151,2016-12-09,09:45:00,PandaDroom,0,3
6150,2016-12-09,09:40:00,PandaDroom,0,3
6149,2016-12-09,09:35:00,PandaDroom,0,3
6148,2016-12-09,09:30:00,PandaDroom,0,3
6147,2016-12-09,09:25:00,PandaDroom,0,3
6146,2016-12-09,09:20:00,PandaDroom,0,3
6145,2016-12-09,09:15:00,PandaDroom,0,3
6144,2016-12-09,09:10:00,PandaDroom,0,3
6171,2016-12-09,11:25:00,PandaDroom,10,3
6172,2016-12-09,11:30:00,PandaDroom,10,3
6173,2016-12-09,11:35:00,PandaDroom,10,3
6174,2016-12-09,11:40:00,PandaDroom,10,3
6202,2016-12-09,14:00:00,PandaDroom,10,3
6201,2016-12-09,13:55:00,PandaDroom,10,3
6200,2016-12-09,13:50:00,PandaDroom,10,3
6199,2016-12-09,13:45:00,PandaDroom,10,3
6198,2016-12-09,13:40:00,PandaDroom,10,3
6197,2016-12-09,13:35:00,PandaDroom,10,3
6196,2016-12-09,13:30:00,PandaDroom,10,3
6195,2016-12-09,13:25:00,PandaDroom,10,3
6194,2016-12-09,13:20:00,PandaDroom,10,3
6193,2016-12-09,13:15:00,PandaDroom,10,3
6192,2016-12-09,13:10:00,PandaDroom,10,3
6191,2016-12-09,13:05:00,PandaDroom,10,3
6190,2016-12-09,13:00:00,PandaDroom,10,3
6204,2016-12-09,14:10:00,PandaDroom,10,3
6189,2016-12-09,12:55:00,PandaDroom,10,3
6187,2016-12-09,12:45:00,PandaDroom,10,3
6186,2016-12-09,12:40:00,PandaDroom,10,3
6185,2016-12-09,12:35:00,PandaDroom,10,3
6184,2016-12-09,12:30:00,PandaDroom,10,3
6183,2016-12-09,12:25:00,PandaDroom,10,3
6182,2016-12-09,12:20:00,PandaDroom,10,3
6181,2016-12-09,12:15:00,PandaDroom,10,3
6180,2016-12-09,12:10:00,PandaDroom,10,3
6179,2016-12-09,12:05:00,PandaDroom,10,3
6178,2016-12-09,12:00:00,PandaDroom,10,3
6177,2016-12-09,11:55:00,PandaDroom,10,3
6176,2016-12-09,11:50:00,PandaDroom,10,3
6175,2016-12-09,11:45:00,PandaDroom,10,3
6188,2016-12-09,12:50:00,PandaDroom,10,3
6518,2016-12-09,10:50:00,Bobbaan(Singleriders),0,3
6020,2016-12-09,08:40:00,Gondoletta,0,3
7016,2016-12-09,13:00:00,Diorama,0,3
6860,2016-12-09,09:50:00,Sprookjesbos,0,3
6859,2016-12-09,09:45:00,Sprookjesbos,0,3
6858,2016-12-09,09:40:00,Sprookjesbos,0,3
6857,2016-12-09,09:35:00,Sprookjesbos,0,3
6856,2016-12-09,09:30:00,Sprookjesbos,0,3
6855,2016-12-09,09:25:00,Sprookjesbos,0,3
6854,2016-12-09,09:20:00,Sprookjesbos,0,3
6853,2016-12-09,09:15:00,Sprookjesbos,0,3
6852,2016-12-09,09:10:00,Sprookjesbos,0,3
6851,2016-12-09,09:05:00,Sprookjesbos,0,3
6850,2016-12-09,09:00:00,Sprookjesbos,0,3
6849,2016-12-09,08:55:00,Sprookjesbos,0,3
6848,2016-12-09,08:50:00,Sprookjesbos,0,3
6847,2016-12-09,08:45:00,Sprookjesbos,0,3
6846,2016-12-09,08:40:00,Sprookjesbos,0,3
6845,2016-12-09,08:35:00,Sprookjesbos,0,3
6844,2016-12-09,08:30:00,Sprookjesbos,0,3
6843,2016-12-09,18:15:00,FataMorgana,0,3
6842,2016-12-09,18:10:00,FataMorgana,0,3
6841,2016-12-09,18:05:00,FataMorgana,0,3
6840,2016-12-09,18:00:00,FataMorgana,0,3
6839,2016-12-09,17:55:00,FataMorgana,0,3
6838,2016-12-09,17:50:00,FataMorgana,0,3
6837,2016-12-09,17:45:00,FataMorgana,0,3
6836,2016-12-09,17:40:00,FataMorgana,0,3
6835,2016-12-09,17:35:00,FataMorgana,0,3
6834,2016-12-09,17:30:00,FataMorgana,0,3
6861,2016-12-09,09:55:00,Sprookjesbos,0,3
6833,2016-12-09,17:25:00,FataMorgana,0,3
6862,2016-12-09,10:00:00,Sprookjesbos,0,3
6864,2016-12-09,10:10:00,Sprookjesbos,0,3
6890,2016-12-09,12:20:00,Sprookjesbos,0,3
6889,2016-12-09,12:15:00,Sprookjesbos,0,3
6888,2016-12-09,12:10:00,Sprookjesbos,0,3
6887,2016-12-09,12:05:00,Sprookjesbos,0,3
6886,2016-12-09,12:00:00,Sprookjesbos,0,3
6885,2016-12-09,11:55:00,Sprookjesbos,0,3
6884,2016-12-09,11:50:00,Sprookjesbos,0,3
6883,2016-12-09,11:45:00,Sprookjesbos,0,3
7017,2016-12-09,13:05:00,Diorama,0,3
6882,2016-12-09,11:40:00,Sprookjesbos,0,3
6881,2016-12-09,11:35:00,Sprookjesbos,0,3
6880,2016-12-09,11:30:00,Sprookjesbos,0,3
6879,2016-12-09,11:25:00,Sprookjesbos,0,3
6878,2016-12-09,11:20:00,Sprookjesbos,0,3
6877,2016-12-09,11:15:00,Sprookjesbos,0,3
6876,2016-12-09,11:10:00,Sprookjesbos,0,3
6875,2016-12-09,11:05:00,Sprookjesbos,0,3
6874,2016-12-09,11:00:00,Sprookjesbos,0,3
6873,2016-12-09,10:55:00,Sprookjesbos,0,3
6872,2016-12-09,10:50:00,Sprookjesbos,0,3
6871,2016-12-09,10:45:00,Sprookjesbos,0,3
6870,2016-12-09,10:40:00,Sprookjesbos,0,3
6869,2016-12-09,10:35:00,Sprookjesbos,0,3
6868,2016-12-09,10:30:00,Sprookjesbos,0,3
6867,2016-12-09,10:25:00,Sprookjesbos,0,3
6866,2016-12-09,10:20:00,Sprookjesbos,0,3
6865,2016-12-09,10:15:00,Sprookjesbos,0,3
6863,2016-12-09,10:05:00,Sprookjesbos,0,3
6832,2016-12-09,17:20:00,FataMorgana,0,3
6831,2016-12-09,17:15:00,FataMorgana,0,3
6830,2016-12-09,17:10:00,FataMorgana,0,3
6797,2016-12-09,14:25:00,FataMorgana,0,3
6796,2016-12-09,14:20:00,FataMorgana,0,3
6795,2016-12-09,14:15:00,FataMorgana,0,3
6794,2016-12-09,14:10:00,FataMorgana,0,3
6793,2016-12-09,14:05:00,FataMorgana,0,3
6792,2016-12-09,14:00:00,FataMorgana,0,3
6791,2016-12-09,13:55:00,FataMorgana,0,3
6790,2016-12-09,13:50:00,FataMorgana,0,3
6789,2016-12-09,13:45:00,FataMorgana,0,3
6788,2016-12-09,13:40:00,FataMorgana,0,3
6787,2016-12-09,13:35:00,FataMorgana,0,3
6786,2016-12-09,13:30:00,FataMorgana,0,3
6785,2016-12-09,13:25:00,FataMorgana,0,3
6784,2016-12-09,13:20:00,FataMorgana,0,3
6783,2016-12-09,13:15:00,FataMorgana,0,3
6782,2016-12-09,13:10:00,FataMorgana,0,3
6781,2016-12-09,13:05:00,FataMorgana,0,3
6780,2016-12-09,13:00:00,FataMorgana,0,3
6779,2016-12-09,12:55:00,FataMorgana,0,3
6778,2016-12-09,12:50:00,FataMorgana,0,3
6777,2016-12-09,12:45:00,FataMorgana,0,3
6776,2016-12-09,12:40:00,FataMorgana,0,3
6775,2016-12-09,12:35:00,FataMorgana,0,3
6774,2016-12-09,12:30:00,FataMorgana,0,3
6773,2016-12-09,12:25:00,FataMorgana,0,3
6772,2016-12-09,12:20:00,FataMorgana,0,3
6771,2016-12-09,12:15:00,FataMorgana,0,3
6798,2016-12-09,14:30:00,FataMorgana,0,3
6799,2016-12-09,14:35:00,FataMorgana,0,3
6800,2016-12-09,14:40:00,FataMorgana,0,3
6801,2016-12-09,14:45:00,FataMorgana,0,3
6829,2016-12-09,17:05:00,FataMorgana,0,3
6828,2016-12-09,17:00:00,FataMorgana,0,3
6827,2016-12-09,16:55:00,FataMorgana,0,3
6826,2016-12-09,16:50:00,FataMorgana,0,3
6825,2016-12-09,16:45:00,FataMorgana,0,3
6824,2016-12-09,16:40:00,FataMorgana,0,3
6823,2016-12-09,16:35:00,FataMorgana,0,3
6822,2016-12-09,16:30:00,FataMorgana,0,3
6821,2016-12-09,16:25:00,FataMorgana,0,3
6820,2016-12-09,16:20:00,FataMorgana,0,3
6819,2016-12-09,16:15:00,FataMorgana,0,3
6818,2016-12-09,16:10:00,FataMorgana,0,3
6817,2016-12-09,16:05:00,FataMorgana,0,3
6892,2016-12-09,12:30:00,Sprookjesbos,0,3
6816,2016-12-09,16:00:00,FataMorgana,0,3
6814,2016-12-09,15:50:00,FataMorgana,0,3
6813,2016-12-09,15:45:00,FataMorgana,0,3
6812,2016-12-09,15:40:00,FataMorgana,0,3
6811,2016-12-09,15:35:00,FataMorgana,0,3
6810,2016-12-09,15:30:00,FataMorgana,0,3
6809,2016-12-09,15:25:00,FataMorgana,0,3
6808,2016-12-09,15:20:00,FataMorgana,0,3
6807,2016-12-09,15:15:00,FataMorgana,0,3
6806,2016-12-09,15:10:00,FataMorgana,0,3
6805,2016-12-09,15:05:00,FataMorgana,0,3
6804,2016-12-09,15:00:00,FataMorgana,0,3
6803,2016-12-09,14:55:00,FataMorgana,0,3
6802,2016-12-09,14:50:00,FataMorgana,0,3
6815,2016-12-09,15:55:00,FataMorgana,0,3
6770,2016-12-09,12:10:00,FataMorgana,0,3
6893,2016-12-09,12:35:00,Sprookjesbos,0,3
6895,2016-12-09,12:45:00,Sprookjesbos,0,3
6985,2016-12-09,10:25:00,Diorama,0,3
6984,2016-12-09,10:20:00,Diorama,0,3
6983,2016-12-09,10:15:00,Diorama,0,3
6982,2016-12-09,10:10:00,Diorama,0,3
6981,2016-12-09,10:05:00,Diorama,0,3
6980,2016-12-09,10:00:00,Diorama,0,3
6979,2016-12-09,09:55:00,Diorama,0,3
6978,2016-12-09,09:50:00,Diorama,0,3
6977,2016-12-09,09:45:00,Diorama,0,3
6976,2016-12-09,09:40:00,Diorama,0,3
6975,2016-12-09,09:35:00,Diorama,0,3
6974,2016-12-09,09:30:00,Diorama,0,3
6973,2016-12-09,09:25:00,Diorama,0,3
6972,2016-12-09,09:20:00,Diorama,0,3
6971,2016-12-09,09:15:00,Diorama,0,3
6970,2016-12-09,09:10:00,Diorama,0,3
6969,2016-12-09,09:05:00,Diorama,0,3
6968,2016-12-09,09:00:00,Diorama,0,3
6967,2016-12-09,08:55:00,Diorama,0,3
6966,2016-12-09,08:50:00,Diorama,0,3
6965,2016-12-09,08:45:00,Diorama,0,3
6964,2016-12-09,08:40:00,Diorama,0,3
6963,2016-12-09,08:35:00,Diorama,0,3
6962,2016-12-09,08:30:00,Diorama,0,3
6961,2016-12-09,18:15:00,Sprookjesbos,0,3
6960,2016-12-09,18:10:00,Sprookjesbos,0,3
6959,2016-12-09,18:05:00,Sprookjesbos,0,3
6986,2016-12-09,10:30:00,Diorama,0,3
6958,2016-12-09,18:00:00,Sprookjesbos,0,3
6987,2016-12-09,10:35:00,Diorama,0,3
6989,2016-12-09,10:45:00,Diorama,0,3
6519,2016-12-09,10:55:00,Bobbaan(Singleriders),0,3
7015,2016-12-09,12:55:00,Diorama,0,3
7014,2016-12-09,12:50:00,Diorama,0,3
7013,2016-12-09,12:45:00,Diorama,0,3
7012,2016-12-09,12:40:00,Diorama,0,3
7011,2016-12-09,12:35:00,Diorama,0,3
7010,2016-12-09,12:30:00,Diorama,0,3
7009,2016-12-09,12:25:00,Diorama,0,3
7008,2016-12-09,12:20:00,Diorama,0,3
7007,2016-12-09,12:15:00,Diorama,0,3
7006,2016-12-09,12:10:00,Diorama,0,3
7005,2016-12-09,12:05:00,Diorama,0,3
7004,2016-12-09,12:00:00,Diorama,0,3
7003,2016-12-09,11:55:00,Diorama,0,3
7002,2016-12-09,11:50:00,Diorama,0,3
7001,2016-12-09,11:45:00,Diorama,0,3
7000,2016-12-09,11:40:00,Diorama,0,3
6999,2016-12-09,11:35:00,Diorama,0,3
6998,2016-12-09,11:30:00,Diorama,0,3
6997,2016-12-09,11:25:00,Diorama,0,3
6996,2016-12-09,11:20:00,Diorama,0,3
6995,2016-12-09,11:15:00,Diorama,0,3
6994,2016-12-09,11:10:00,Diorama,0,3
